Data Periods,Mode of Travel,Zone ID,Zone Name,Line Zone Length (Miles),Zone Is Pass-Through,Zone Direction (degrees),Zone is Bi-Direction,Year-Month,Day Type,Day Part,Average Daily Segment Traffic (StL Volume),Avg Segment Speed (mph),Avg Segment Travel Time (sec),Free Flow Speed (mph),Free Flow Factor,Vehicle Miles of Travel (StL Volume),Vehicle Hours of Delay (StL Volume),5th Speed Percentile,15th Speed Percentile,50th Speed Percentile,75th Speed Percentile,85th Speed Percentile,95th Speed Percentile
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2019-12,7: Sunday (Su-Su),2: Peak AM (6am-10am),33,14,15,18.765,0.740,1.97,0.04,6.000,10.000,16.000,17.000,19.000,21.000
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2019-12,7: Sunday (Su-Su),3: Mid-Day (10am-3pm),457,14,15,18.765,0.744,27.20,0.50,6.000,11.000,14.000,16.000,18.000,21.000
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2019-12,7: Sunday (Su-Su),4: Peak PM (3pm-7pm),549,14,16,18.765,0.723,32.62,0.67,8.000,10.000,14.000,16.000,17.000,19.000
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2019-12,7: Sunday (Su-Su),5: Late PM (7pm-12am),118,13,16,18.765,0.717,7.00,0.15,7.000,10.000,14.000,16.000,17.000,19.000
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2019-12,0: All Days (M-Su),0: All Day (12am-12am),1823,15,15,19.165,0.761,107.40,1.76,9.000,11.000,15.000,17.000,18.000,20.000
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2019-12,0: All Days (M-Su),1: Early AM (12am-6am),19,15,14,19.165,0.768,1.15,0.02,3.000,9.000,16.000,18.000,19.000,24.000
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2019-12,0: All Days (M-Su),2: Peak AM (6am-10am),224,15,14,19.165,0.770,13.22,0.21,9.000,12.000,15.000,17.000,18.000,19.000
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2019-12,0: All Days (M-Su),3: Mid-Day (10am-3pm),468,15,14,19.165,0.766,27.57,0.44,8.000,11.000,15.000,17.000,18.000,20.000
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2019-12,0: All Days (M-Su),4: Peak PM (3pm-7pm),906,15,15,19.165,0.759,53.40,0.88,9.000,12.000,15.000,16.000,17.000,19.000
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2019-12,0: All Days (M-Su),5: Late PM (7pm-12am),205,14,15,19.165,0.748,12.07,0.21,8.000,11.000,15.000,17.000,18.000,20.000
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2019-12,1: Monday (M-M),0: All Day (12am-12am),1741,15,14,19.165,0.783,102.59,1.48,9.000,12.000,15.000,17.000,18.000,20.000
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2019-12,1: Monday (M-M),2: Peak AM (6am-10am),271,15,14,19.165,0.780,15.95,0.23,9.000,12.000,16.000,17.000,18.000,19.000
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2019-12,1: Monday (M-M),3: Mid-Day (10am-3pm),373,15,14,19.165,0.801,21.99,0.29,10.000,12.000,16.000,17.000,18.000,20.000
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2019-12,1: Monday (M-M),4: Peak PM (3pm-7pm),937,15,14,19.165,0.785,55.22,0.79,10.000,12.000,15.000,17.000,18.000,20.000
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2019-12,1: Monday (M-M),5: Late PM (7pm-12am),152,14,15,19.165,0.743,8.94,0.16,8.000,10.000,15.000,17.000,18.000,21.000
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2019-12,2: Tuesday (Tu-Tu),0: All Day (12am-12am),1873,15,14,19.165,0.792,110.33,1.51,10.000,13.000,15.000,17.000,18.000,20.000
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2019-12,2: Tuesday (Tu-Tu),1: Early AM (12am-6am),8,N/A,N/A,N/A,N/A,0.48,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2019-12,2: Tuesday (Tu-Tu),2: Peak AM (6am-10am),308,15,14,19.165,0.776,18.13,0.27,9.000,12.000,15.000,17.000,18.000,19.000
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2019-12,2: Tuesday (Tu-Tu),3: Mid-Day (10am-3pm),535,15,14,19.165,0.807,31.54,0.39,9.000,12.000,16.000,18.000,19.000,21.000
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2019-12,2: Tuesday (Tu-Tu),4: Peak PM (3pm-7pm),888,15,14,19.165,0.794,52.32,0.71,11.000,13.000,15.000,17.000,18.000,20.000
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2019-12,2: Tuesday (Tu-Tu),5: Late PM (7pm-12am),133,15,15,19.165,0.761,7.85,0.13,7.000,11.000,15.000,16.000,17.000,19.000
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2019-12,3: Wednesday (W-W),0: All Day (12am-12am),1892,15,14,19.165,0.768,111.48,1.76,9.000,12.000,15.000,17.000,18.000,19.000
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2019-12,3: Wednesday (W-W),1: Early AM (12am-6am),13,13,16,19.165,0.682,0.76,0.02,N/A,N/A,N/A,N/A,N/A,N/A
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2019-12,3: Wednesday (W-W),2: Peak AM (6am-10am),390,14,15,19.165,0.750,22.96,0.40,8.000,12.000,15.000,17.000,17.000,19.000
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2019-12,3: Wednesday (W-W),3: Mid-Day (10am-3pm),338,15,14,19.165,0.784,19.94,0.29,8.000,12.000,15.000,17.000,18.000,21.000
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2019-12,3: Wednesday (W-W),4: Peak PM (3pm-7pm),887,15,14,19.165,0.769,52.26,0.82,10.000,12.000,15.000,16.000,17.000,19.000
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2019-12,3: Wednesday (W-W),5: Late PM (7pm-12am),264,15,14,19.165,0.772,15.56,0.24,9.000,11.000,15.000,17.000,19.000,21.000
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2019-12,4: Thursday (Th-Th),0: All Day (12am-12am),2374,14,15,19.165,0.750,139.87,2.43,9.000,11.000,14.000,16.000,17.000,19.000
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2019-12,4: Thursday (Th-Th),1: Early AM (12am-6am),15,16,13,19.165,0.850,0.91,0.01,N/A,N/A,N/A,N/A,N/A,N/A
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2019-12,4: Thursday (Th-Th),2: Peak AM (6am-10am),274,14,15,19.165,0.744,16.16,0.29,7.000,11.000,15.000,17.000,17.000,19.000
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2019-12,4: Thursday (Th-Th),3: Mid-Day (10am-3pm),520,14,15,19.165,0.750,30.66,0.53,8.000,11.000,15.000,16.000,17.000,20.000
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2019-12,4: Thursday (Th-Th),4: Peak PM (3pm-7pm),1254,14,15,19.165,0.749,73.86,1.29,10.000,12.000,14.000,16.000,17.000,19.000
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2019-12,4: Thursday (Th-Th),5: Late PM (7pm-12am),310,14,15,19.165,0.752,18.28,0.31,8.000,11.000,14.000,16.000,17.000,20.000
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2019-12,5: Friday (F-F),0: All Day (12am-12am),2574,15,15,19.165,0.757,151.66,2.54,9.000,12.000,15.000,16.000,17.000,19.000
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2019-12,5: Friday (F-F),2: Peak AM (6am-10am),285,15,15,19.165,0.761,16.77,0.27,8.000,12.000,15.000,17.000,17.000,19.000
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2019-12,5: Friday (F-F),3: Mid-Day (10am-3pm),641,15,14,19.165,0.766,37.76,0.60,9.000,12.000,15.000,16.000,17.000,19.000
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2019-12,5: Friday (F-F),4: Peak PM (3pm-7pm),1308,14,15,19.165,0.752,77.04,1.33,10.000,12.000,14.000,16.000,17.000,19.000
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2019-12,5: Friday (F-F),5: Late PM (7pm-12am),320,14,15,19.165,0.744,18.88,0.34,9.000,11.000,15.000,16.000,18.000,20.000
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2019-12,6: Saturday (Sa-Sa),0: All Day (12am-12am),1532,14,15,19.165,0.747,90.29,1.60,8.000,11.000,14.000,16.000,18.000,20.000
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2019-12,6: Saturday (Sa-Sa),1: Early AM (12am-6am),44,15,14,19.165,0.805,2.61,0.03,N/A,N/A,N/A,N/A,N/A,N/A
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2019-12,6: Saturday (Sa-Sa),2: Peak AM (6am-10am),42,18,12,19.165,0.928,2.48,0.01,N/A,N/A,N/A,N/A,N/A,N/A
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2019-12,6: Saturday (Sa-Sa),3: Mid-Day (10am-3pm),512,15,14,19.165,0.768,30.14,0.47,8.000,11.000,15.000,17.000,18.000,20.000
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2019-12,6: Saturday (Sa-Sa),4: Peak PM (3pm-7pm),708,14,15,19.165,0.723,41.70,0.83,8.000,11.000,14.000,16.000,17.000,19.000
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2019-12,6: Saturday (Sa-Sa),5: Late PM (7pm-12am),227,14,15,19.165,0.727,13.35,0.26,7.000,10.000,15.000,16.000,17.000,20.000
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2019-12,7: Sunday (Su-Su),0: All Day (12am-12am),991,14,16,19.165,0.710,58.36,1.25,7.000,10.000,14.000,16.000,17.000,19.000
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2019-12,7: Sunday (Su-Su),1: Early AM (12am-6am),30,13,17,19.165,0.661,1.76,0.05,N/A,N/A,N/A,N/A,N/A,N/A
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2019-12,7: Sunday (Su-Su),2: Peak AM (6am-10am),21,17,12,19.165,0.896,1.21,0.01,N/A,N/A,N/A,N/A,N/A,N/A
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2019-12,7: Sunday (Su-Su),3: Mid-Day (10am-3pm),383,13,16,19.165,0.689,22.57,0.53,7.000,10.000,13.000,15.000,16.000,19.000
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2019-12,7: Sunday (Su-Su),4: Peak PM (3pm-7pm),469,14,15,19.165,0.718,27.64,0.57,8.000,10.000,14.000,16.000,17.000,19.000
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2019-12,7: Sunday (Su-Su),5: Late PM (7pm-12am),88,14,15,19.165,0.728,5.17,0.10,5.000,9.000,14.000,18.000,19.000,21.000
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2020-01,0: All Days (M-Su),0: All Day (12am-12am),2518,14,15,19.242,0.734,149.71,2.82,8.000,11.000,14.000,16.000,18.000,20.000
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2020-01,0: All Days (M-Su),1: Early AM (12am-6am),21,14,15,19.242,0.727,1.26,0.02,2.000,5.000,14.000,17.000,20.000,24.000
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2020-01,0: All Days (M-Su),2: Peak AM (6am-10am),320,15,14,19.242,0.805,19.00,0.24,9.000,12.000,16.000,18.000,19.000,21.000
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2020-01,0: All Days (M-Su),3: Mid-Day (10am-3pm),635,15,15,19.242,0.754,37.78,0.64,8.000,11.000,15.000,17.000,18.000,20.000
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2020-01,0: All Days (M-Su),4: Peak PM (3pm-7pm),1216,14,16,19.242,0.707,72.31,1.56,9.000,11.000,14.000,15.000,17.000,19.000
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2020-01,0: All Days (M-Su),5: Late PM (7pm-12am),325,14,15,19.242,0.731,19.35,0.37,7.000,11.000,14.000,16.000,18.000,20.000
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2020-01,1: Monday (M-M),0: All Day (12am-12am),2197,14,15,19.242,0.746,130.65,2.31,9.000,11.000,14.000,17.000,18.000,20.000
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2020-01,1: Monday (M-M),1: Early AM (12am-6am),19,14,15,19.242,0.720,1.13,0.02,N/A,N/A,N/A,N/A,N/A,N/A
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2020-01,1: Monday (M-M),2: Peak AM (6am-10am),334,16,14,19.242,0.819,19.86,0.23,10.000,12.000,16.000,18.000,19.000,21.000
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2020-01,1: Monday (M-M),3: Mid-Day (10am-3pm),573,15,15,19.242,0.758,34.05,0.56,8.000,11.000,15.000,17.000,18.000,20.000
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2020-01,1: Monday (M-M),4: Peak PM (3pm-7pm),1085,14,15,19.242,0.724,64.55,1.28,9.000,11.000,14.000,16.000,17.000,19.000
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2020-01,1: Monday (M-M),5: Late PM (7pm-12am),186,14,16,19.242,0.709,11.07,0.24,6.000,9.000,14.000,17.000,18.000,20.000
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2020-01,2: Tuesday (Tu-Tu),0: All Day (12am-12am),3097,14,15,19.242,0.742,184.13,3.32,9.000,11.000,14.000,16.000,18.000,20.000
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2020-01,2: Tuesday (Tu-Tu),1: Early AM (12am-6am),14,15,14,19.242,0.804,0.85,0.01,N/A,N/A,N/A,N/A,N/A,N/A
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2020-01,2: Tuesday (Tu-Tu),2: Peak AM (6am-10am),558,16,13,19.242,0.829,33.20,0.36,10.000,13.000,16.000,18.000,19.000,21.000
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2020-01,2: Tuesday (Tu-Tu),3: Mid-Day (10am-3pm),704,15,15,19.242,0.761,41.85,0.68,8.000,10.000,15.000,17.000,19.000,21.000
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2020-01,2: Tuesday (Tu-Tu),4: Peak PM (3pm-7pm),1493,14,16,19.242,0.702,88.80,1.96,9.000,11.000,13.000,15.000,16.000,18.000
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2020-01,2: Tuesday (Tu-Tu),5: Late PM (7pm-12am),327,14,15,19.242,0.737,19.43,0.36,7.000,11.000,15.000,16.000,18.000,21.000
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2020-01,3: Wednesday (W-W),0: All Day (12am-12am),2485,14,15,19.242,0.735,147.76,2.76,8.000,11.000,14.000,16.000,17.000,20.000
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2020-01,3: Wednesday (W-W),1: Early AM (12am-6am),44,13,16,19.242,0.696,2.61,0.06,2.000,4.000,14.000,17.000,18.000,24.000
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2020-01,3: Wednesday (W-W),2: Peak AM (6am-10am),410,16,14,19.242,0.818,24.40,0.28,9.000,12.000,16.000,18.000,19.000,21.000
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2020-01,3: Wednesday (W-W),3: Mid-Day (10am-3pm),508,15,15,19.242,0.767,30.19,0.48,8.000,11.000,15.000,17.000,18.000,20.000
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2020-01,3: Wednesday (W-W),4: Peak PM (3pm-7pm),1242,13,16,19.242,0.699,73.88,1.65,9.000,11.000,13.000,15.000,16.000,19.000
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2020-01,3: Wednesday (W-W),5: Late PM (7pm-12am),281,14,15,19.242,0.722,16.68,0.33,8.000,10.000,14.000,16.000,17.000,20.000
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2020-01,4: Thursday (Th-Th),0: All Day (12am-12am),2872,14,15,19.242,0.742,170.80,3.08,9.000,11.000,14.000,16.000,18.000,20.000
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2020-01,4: Thursday (Th-Th),1: Early AM (12am-6am),15,14,16,19.242,0.704,0.91,0.02,N/A,N/A,N/A,N/A,N/A,N/A
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2020-01,4: Thursday (Th-Th),2: Peak AM (6am-10am),418,15,14,19.242,0.792,24.85,0.34,9.000,11.000,15.000,17.000,19.000,21.000
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2020-01,4: Thursday (Th-Th),3: Mid-Day (10am-3pm),601,15,14,19.242,0.774,35.75,0.54,8.000,11.000,15.000,17.000,18.000,20.000
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2020-01,4: Thursday (Th-Th),4: Peak PM (3pm-7pm),1433,14,16,19.242,0.715,85.23,1.77,9.000,11.000,14.000,15.000,17.000,19.000
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2020-01,4: Thursday (Th-Th),5: Late PM (7pm-12am),405,14,15,19.242,0.741,24.06,0.44,8.000,12.000,15.000,16.000,17.000,19.000
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2020-01,5: Friday (F-F),0: All Day (12am-12am),3134,14,15,19.242,0.732,186.35,3.54,8.000,11.000,14.000,16.000,17.000,20.000
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2020-01,5: Friday (F-F),1: Early AM (12am-6am),4,N/A,N/A,N/A,N/A,0.23,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2020-01,5: Friday (F-F),2: Peak AM (6am-10am),353,15,14,19.242,0.798,21.00,0.28,8.000,11.000,16.000,18.000,19.000,21.000
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2020-01,5: Friday (F-F),3: Mid-Day (10am-3pm),815,15,15,19.242,0.766,48.46,0.77,8.000,11.000,15.000,17.000,18.000,20.000
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2020-01,5: Friday (F-F),4: Peak PM (3pm-7pm),1496,13,16,19.242,0.701,88.97,1.97,9.000,11.000,13.000,15.000,16.000,18.000
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2020-01,5: Friday (F-F),5: Late PM (7pm-12am),466,14,15,19.242,0.724,27.69,0.55,7.000,11.000,14.000,16.000,17.000,19.000
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2020-01,6: Saturday (Sa-Sa),0: All Day (12am-12am),2244,14,15,19.242,0.725,133.41,2.63,8.000,10.000,14.000,16.000,17.000,20.000
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2020-01,6: Saturday (Sa-Sa),1: Early AM (12am-6am),27,14,15,19.242,0.747,1.60,0.03,N/A,N/A,N/A,N/A,N/A,N/A
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2020-01,6: Saturday (Sa-Sa),2: Peak AM (6am-10am),63,13,17,19.242,0.662,3.76,0.10,7.000,9.000,14.000,17.000,18.000,19.000
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2020-01,6: Saturday (Sa-Sa),3: Mid-Day (10am-3pm),722,14,15,19.242,0.733,42.95,0.81,7.000,10.000,14.000,16.000,18.000,20.000
