Data Periods,Mode of Travel,Zone ID,Zone Name,Line Zone Length (Miles),Zone Is Pass-Through,Zone Direction (degrees),Zone is Bi-Direction,Year-Month,Day Type,Day Part,Average Daily Segment Traffic (StL Volume),Avg Segment Speed (mph),Avg Segment Travel Time (sec),Free Flow Speed (mph),Free Flow Factor,Vehicle Miles of Travel (StL Volume),Vehicle Hours of Delay (StL Volume),5th Speed Percentile,15th Speed Percentile,50th Speed Percentile,75th Speed Percentile,85th Speed Percentile,95th Speed Percentile
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2022-09,6: Saturday (Sa-Sa),2: Peak AM (6am-10am),57,14,15,17.375,0.799,3.39,0.05,9.000,11.000,14.000,15.000,16.000,19.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2022-09,6: Saturday (Sa-Sa),3: Mid-Day (10am-3pm),431,14,15,17.375,0.804,25.63,0.36,9.000,11.000,14.000,15.000,17.000,20.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2022-09,6: Saturday (Sa-Sa),4: Peak PM (3pm-7pm),446,14,16,17.375,0.783,26.49,0.42,9.000,11.000,14.000,15.000,17.000,21.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2022-09,6: Saturday (Sa-Sa),5: Late PM (7pm-12am),262,14,15,17.375,0.810,15.58,0.21,9.000,11.000,14.000,16.000,18.000,21.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2022-09,7: Sunday (Su-Su),0: All Day (12am-12am),928,14,15,17.375,0.805,55.18,0.77,9.000,11.000,14.000,15.000,17.000,20.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2022-09,7: Sunday (Su-Su),1: Early AM (12am-6am),37,16,14,17.375,0.900,2.20,0.01,11.000,13.000,14.000,17.000,20.000,21.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2022-09,7: Sunday (Su-Su),2: Peak AM (6am-10am),56,14,15,17.375,0.832,3.33,0.04,10.000,11.000,13.000,17.000,18.000,20.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2022-09,7: Sunday (Su-Su),3: Mid-Day (10am-3pm),327,14,16,17.375,0.788,19.44,0.30,8.000,11.000,14.000,15.000,17.000,19.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2022-09,7: Sunday (Su-Su),4: Peak PM (3pm-7pm),328,14,15,17.375,0.804,19.50,0.27,9.000,11.000,14.000,15.000,17.000,20.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2022-09,7: Sunday (Su-Su),5: Late PM (7pm-12am),180,14,15,17.375,0.810,10.72,0.14,8.000,11.000,14.000,16.000,18.000,22.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2022-09,0: All Days (M-Su),0: All Day (12am-12am),1164,16,13,21.575,0.747,68.60,1.08,10.000,12.000,16.000,19.000,20.000,22.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2022-09,0: All Days (M-Su),1: Early AM (12am-6am),19,16,13,21.575,0.747,1.13,0.02,10.000,12.000,15.000,18.000,19.000,22.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2022-09,0: All Days (M-Su),2: Peak AM (6am-10am),209,16,13,21.575,0.761,12.34,0.18,11.000,13.000,16.000,19.000,20.000,23.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2022-09,0: All Days (M-Su),3: Mid-Day (10am-3pm),322,16,13,21.575,0.753,18.98,0.29,10.000,13.000,16.000,19.000,20.000,23.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2022-09,0: All Days (M-Su),4: Peak PM (3pm-7pm),434,16,13,21.575,0.738,25.56,0.42,10.000,12.000,16.000,18.000,20.000,22.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2022-09,0: All Days (M-Su),5: Late PM (7pm-12am),180,16,13,21.575,0.741,10.60,0.17,9.000,12.000,16.000,18.000,20.000,22.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2022-09,1: Monday (M-M),0: All Day (12am-12am),869,16,13,21.575,0.750,51.20,0.79,10.000,13.000,16.000,18.000,20.000,22.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2022-09,1: Monday (M-M),1: Early AM (12am-6am),14,17,12,21.575,0.807,0.83,0.01,N/A,N/A,N/A,N/A,N/A,N/A
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2022-09,1: Monday (M-M),2: Peak AM (6am-10am),160,16,13,21.575,0.733,9.45,0.16,9.000,12.000,15.000,18.000,20.000,22.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2022-09,1: Monday (M-M),3: Mid-Day (10am-3pm),231,16,13,21.575,0.750,13.62,0.21,8.000,13.000,16.000,18.000,20.000,22.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2022-09,1: Monday (M-M),4: Peak PM (3pm-7pm),314,16,13,21.575,0.750,18.49,0.29,10.000,13.000,16.000,19.000,20.000,23.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2022-09,1: Monday (M-M),5: Late PM (7pm-12am),149,16,13,21.575,0.764,8.80,0.13,10.000,12.000,15.000,18.000,20.000,22.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2022-09,2: Tuesday (Tu-Tu),0: All Day (12am-12am),1283,17,13,21.575,0.772,75.58,1.04,11.000,13.000,16.000,19.000,20.000,23.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2022-09,2: Tuesday (Tu-Tu),1: Early AM (12am-6am),13,16,13,21.575,0.752,0.77,0.01,N/A,N/A,N/A,N/A,N/A,N/A
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2022-09,2: Tuesday (Tu-Tu),2: Peak AM (6am-10am),333,17,13,21.575,0.777,19.62,0.26,12.000,14.000,16.000,19.000,20.000,23.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2022-09,2: Tuesday (Tu-Tu),3: Mid-Day (10am-3pm),344,17,13,21.575,0.775,20.28,0.27,10.000,13.000,17.000,19.000,21.000,23.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2022-09,2: Tuesday (Tu-Tu),4: Peak PM (3pm-7pm),445,17,13,21.575,0.773,26.22,0.36,11.000,13.000,16.000,19.000,20.000,23.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2022-09,2: Tuesday (Tu-Tu),5: Late PM (7pm-12am),147,16,13,21.575,0.754,8.68,0.13,9.000,11.000,16.000,19.000,20.000,23.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2022-09,3: Wednesday (W-W),0: All Day (12am-12am),1241,16,13,21.575,0.751,73.14,1.12,10.000,13.000,16.000,19.000,20.000,22.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2022-09,3: Wednesday (W-W),1: Early AM (12am-6am),18,16,13,21.575,0.758,1.07,0.02,N/A,N/A,N/A,N/A,N/A,N/A
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2022-09,3: Wednesday (W-W),2: Peak AM (6am-10am),293,17,13,21.575,0.766,17.24,0.24,11.000,13.000,16.000,19.000,20.000,22.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2022-09,3: Wednesday (W-W),3: Mid-Day (10am-3pm),290,17,13,21.575,0.775,17.07,0.23,10.000,13.000,16.000,19.000,21.000,23.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2022-09,3: Wednesday (W-W),4: Peak PM (3pm-7pm),483,16,13,21.575,0.736,28.48,0.47,10.000,12.000,15.000,19.000,20.000,22.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2022-09,3: Wednesday (W-W),5: Late PM (7pm-12am),157,16,14,21.575,0.724,9.28,0.16,9.000,11.000,15.000,18.000,19.000,21.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2022-09,4: Thursday (Th-Th),0: All Day (12am-12am),1355,16,13,21.575,0.734,79.82,1.34,10.000,12.000,15.000,18.000,20.000,22.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2022-09,4: Thursday (Th-Th),1: Early AM (12am-6am),13,15,14,21.575,0.679,0.76,0.02,N/A,N/A,N/A,N/A,N/A,N/A
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2022-09,4: Thursday (Th-Th),2: Peak AM (6am-10am),310,17,13,21.575,0.765,18.27,0.26,11.000,13.000,16.000,19.000,20.000,23.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2022-09,4: Thursday (Th-Th),3: Mid-Day (10am-3pm),312,16,13,21.575,0.742,18.36,0.30,9.000,12.000,15.000,18.000,20.000,23.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2022-09,4: Thursday (Th-Th),4: Peak PM (3pm-7pm),526,15,14,21.575,0.717,30.97,0.57,9.000,12.000,15.000,18.000,19.000,21.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2022-09,4: Thursday (Th-Th),5: Late PM (7pm-12am),195,16,14,21.575,0.720,11.46,0.21,8.000,12.000,15.000,18.000,19.000,22.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2022-09,5: Friday (F-F),0: All Day (12am-12am),1331,16,13,21.575,0.745,78.44,1.25,10.000,12.000,16.000,19.000,20.000,22.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2022-09,5: Friday (F-F),1: Early AM (12am-6am),15,17,12,21.575,0.791,0.90,0.01,N/A,N/A,N/A,N/A,N/A,N/A
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2022-09,5: Friday (F-F),2: Peak AM (6am-10am),224,16,13,21.575,0.747,13.18,0.21,10.000,13.000,16.000,18.000,20.000,23.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2022-09,5: Friday (F-F),3: Mid-Day (10am-3pm),367,16,13,21.575,0.753,21.60,0.33,10.000,13.000,16.000,19.000,20.000,24.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2022-09,5: Friday (F-F),4: Peak PM (3pm-7pm),517,16,13,21.575,0.738,30.44,0.50,10.000,12.000,16.000,19.000,20.000,22.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2022-09,5: Friday (F-F),5: Late PM (7pm-12am),209,16,13,21.575,0.740,12.32,0.20,10.000,12.000,16.000,18.000,20.000,23.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2022-09,6: Saturday (Sa-Sa),0: All Day (12am-12am),1083,16,13,21.575,0.743,63.80,1.02,10.000,13.000,16.000,19.000,20.000,22.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2022-09,6: Saturday (Sa-Sa),1: Early AM (12am-6am),26,15,14,21.575,0.684,1.52,0.03,9.000,13.000,15.000,18.000,18.000,19.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2022-09,6: Saturday (Sa-Sa),2: Peak AM (6am-10am),61,16,13,21.575,0.734,3.58,0.06,10.000,13.000,17.000,18.000,20.000,21.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2022-09,6: Saturday (Sa-Sa),3: Mid-Day (10am-3pm),394,16,13,21.575,0.751,23.19,0.36,9.000,13.000,16.000,19.000,20.000,22.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2022-09,6: Saturday (Sa-Sa),4: Peak PM (3pm-7pm),383,16,13,21.575,0.734,22.59,0.38,9.000,12.000,16.000,18.000,20.000,23.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2022-09,6: Saturday (Sa-Sa),5: Late PM (7pm-12am),219,16,13,21.575,0.755,12.92,0.19,10.000,13.000,16.000,19.000,20.000,22.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2022-09,7: Sunday (Su-Su),0: All Day (12am-12am),899,16,13,21.575,0.734,52.94,0.89,10.000,12.000,16.000,18.000,20.000,22.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2022-09,7: Sunday (Su-Su),1: Early AM (12am-6am),37,17,13,21.575,0.767,2.19,0.03,9.000,11.000,15.000,18.000,22.000,23.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2022-09,7: Sunday (Su-Su),2: Peak AM (6am-10am),56,17,12,21.575,0.793,3.31,0.04,11.000,14.000,18.000,19.000,20.000,23.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2022-09,7: Sunday (Su-Su),3: Mid-Day (10am-3pm),309,16,13,21.575,0.729,18.22,0.31,10.000,12.000,15.000,18.000,19.000,21.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2022-09,7: Sunday (Su-Su),4: Peak PM (3pm-7pm),325,16,14,21.575,0.723,19.15,0.34,9.000,12.000,15.000,18.000,20.000,22.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2022-09,7: Sunday (Su-Su),5: Late PM (7pm-12am),171,16,13,21.575,0.740,10.07,0.16,9.000,13.000,16.000,18.000,20.000,22.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2022-10,0: All Days (M-Su),0: All Day (12am-12am),1475,14,16,20.924,0.654,87.70,2.22,8.000,10.000,14.000,15.000,17.000,20.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2022-10,0: All Days (M-Su),1: Early AM (12am-6am),25,15,14,20.924,0.720,1.49,0.03,8.000,10.000,14.000,17.000,19.000,22.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2022-10,0: All Days (M-Su),2: Peak AM (6am-10am),210,14,15,20.924,0.677,12.47,0.28,9.000,11.000,14.000,15.000,17.000,20.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2022-10,0: All Days (M-Su),3: Mid-Day (10am-3pm),426,14,16,20.924,0.655,25.33,0.64,9.000,10.000,14.000,15.000,17.000,20.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2022-10,0: All Days (M-Su),4: Peak PM (3pm-7pm),581,13,16,20.924,0.639,34.53,0.93,8.000,10.000,13.000,15.000,16.000,20.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2022-10,0: All Days (M-Su),5: Late PM (7pm-12am),233,14,16,20.924,0.659,13.88,0.34,9.000,11.000,14.000,15.000,17.000,21.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2022-10,1: Monday (M-M),0: All Day (12am-12am),1155,14,15,20.924,0.667,68.66,1.64,9.000,11.000,14.000,15.000,17.000,20.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2022-10,1: Monday (M-M),1: Early AM (12am-6am),17,14,15,20.924,0.680,1.01,0.02,9.000,10.000,15.000,15.000,17.000,20.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2022-10,1: Monday (M-M),2: Peak AM (6am-10am),266,14,15,20.924,0.683,15.80,0.35,10.000,11.000,14.000,16.000,17.000,20.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2022-10,1: Monday (M-M),3: Mid-Day (10am-3pm),305,14,15,20.924,0.678,18.15,0.41,9.000,11.000,14.000,16.000,18.000,21.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2022-10,1: Monday (M-M),4: Peak PM (3pm-7pm),422,14,16,20.924,0.652,25.09,0.64,8.000,10.000,14.000,15.000,17.000,20.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2022-10,1: Monday (M-M),5: Late PM (7pm-12am),145,14,16,20.924,0.658,8.62,0.21,6.000,10.000,14.000,16.000,18.000,21.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2022-10,2: Tuesday (Tu-Tu),0: All Day (12am-12am),1440,14,15,20.924,0.666,85.64,2.05,9.000,11.000,14.000,16.000,17.000,20.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2022-10,2: Tuesday (Tu-Tu),1: Early AM (12am-6am),17,14,15,20.924,0.673,1.02,0.02,N/A,N/A,N/A,N/A,N/A,N/A
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2022-10,2: Tuesday (Tu-Tu),2: Peak AM (6am-10am),312,14,15,20.924,0.684,18.55,0.41,9.000,11.000,14.000,16.000,17.000,21.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2022-10,2: Tuesday (Tu-Tu),3: Mid-Day (10am-3pm),410,14,16,20.924,0.647,24.36,0.63,8.000,10.000,14.000,15.000,17.000,20.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2022-10,2: Tuesday (Tu-Tu),4: Peak PM (3pm-7pm),513,14,15,20.924,0.666,30.52,0.73,9.000,11.000,14.000,15.000,17.000,21.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2022-10,2: Tuesday (Tu-Tu),5: Late PM (7pm-12am),188,14,15,20.924,0.676,11.19,0.26,8.000,11.000,14.000,16.000,18.000,21.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2022-10,3: Wednesday (W-W),0: All Day (12am-12am),1455,14,16,20.924,0.654,86.54,2.19,9.000,11.000,14.000,15.000,16.000,20.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2022-10,3: Wednesday (W-W),1: Early AM (12am-6am),21,17,13,20.924,0.796,1.26,0.02,9.000,9.000,16.000,19.000,20.000,26.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2022-10,3: Wednesday (W-W),2: Peak AM (6am-10am),263,14,15,20.924,0.660,15.62,0.38,10.000,11.000,14.000,15.000,16.000,20.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2022-10,3: Wednesday (W-W),3: Mid-Day (10am-3pm),350,14,15,20.924,0.663,20.83,0.51,9.000,11.000,14.000,15.000,17.000,20.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2022-10,3: Wednesday (W-W),4: Peak PM (3pm-7pm),631,13,16,20.924,0.634,37.53,1.04,8.000,10.000,13.000,15.000,16.000,19.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2022-10,3: Wednesday (W-W),5: Late PM (7pm-12am),190,14,15,20.924,0.681,11.31,0.25,9.000,11.000,14.000,15.000,17.000,21.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2022-10,4: Thursday (Th-Th),0: All Day (12am-12am),1669,13,16,20.924,0.645,99.23,2.62,8.000,10.000,13.000,15.000,16.000,20.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2022-10,4: Thursday (Th-Th),1: Early AM (12am-6am),12,14,15,20.924,0.680,0.72,0.02,N/A,N/A,N/A,N/A,N/A,N/A
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2022-10,4: Thursday (Th-Th),2: Peak AM (6am-10am),299,14,15,20.924,0.666,17.78,0.43,9.000,11.000,13.000,15.000,17.000,20.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2022-10,4: Thursday (Th-Th),3: Mid-Day (10am-3pm),404,14,16,20.924,0.648,24.00,0.62,8.000,10.000,14.000,15.000,17.000,21.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2022-10,4: Thursday (Th-Th),4: Peak PM (3pm-7pm),679,13,16,20.924,0.631,40.40,1.13,8.000,10.000,13.000,15.000,16.000,19.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2022-10,4: Thursday (Th-Th),5: Late PM (7pm-12am),275,14,16,20.924,0.649,16.34,0.42,8.000,10.000,13.000,15.000,16.000,20.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2022-10,5: Friday (F-F),0: All Day (12am-12am),1972,13,16,20.924,0.643,117.24,3.11,8.000,10.000,13.000,15.000,16.000,20.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2022-10,5: Friday (F-F),1: Early AM (12am-6am),18,15,14,20.924,0.707,1.08,0.02,N/A,N/A,N/A,N/A,N/A,N/A
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2022-10,5: Friday (F-F),2: Peak AM (6am-10am),249,14,15,20.924,0.675,14.78,0.34,9.000,11.000,14.000,15.000,17.000,21.000
