Data Periods,Mode of Travel,Zone ID,Zone Name,Zone Is Pass-Through,Zone Direction (degrees),Zone is Bi-Direction,Year-Month,Day Type,Day Part,Average Daily Spot Traffic (StL Volume),Avg Spot Speed (mph),Free Flow Speed (mph),Free Flow Factor,5th Speed Percentile,15th Speed Percentile,85th Speed Percentile,95th Speed Percentile
"Jun 01, 2021 - Jun 01, 2022",All Vehicles - StL All Vehicles Volume,,5th Avenue,yes,180,yes,2021-08,0: All Days (M-Su),0: All Day (12am-12am),407,17,20.835,0.817,6.000,12.000,22.000,24.000
"Jun 01, 2021 - Jun 01, 2022",All Vehicles - StL All Vehicles Volume,,5th Avenue,yes,180,yes,2021-08,0: All Days (M-Su),1: Early AM (12am-6am),20,17,20.835,0.806,5.000,10.000,21.000,22.000
"Jun 01, 2021 - Jun 01, 2022",All Vehicles - StL All Vehicles Volume,,5th Avenue,yes,180,yes,2021-08,0: All Days (M-Su),2: Peak AM (6am-10am),74,18,20.835,0.878,6.000,13.000,23.000,25.000
"Jun 01, 2021 - Jun 01, 2022",All Vehicles - StL All Vehicles Volume,,5th Avenue,yes,180,yes,2021-08,0: All Days (M-Su),3: Mid-Day (10am-3pm),108,17,20.835,0.825,5.000,13.000,22.000,25.000
"Jun 01, 2021 - Jun 01, 2022",All Vehicles - StL All Vehicles Volume,,5th Avenue,yes,180,yes,2021-08,0: All Days (M-Su),4: Peak PM (3pm-7pm),114,17,20.835,0.801,5.000,12.000,21.000,24.000
"Jun 01, 2021 - Jun 01, 2022",All Vehicles - StL All Vehicles Volume,,5th Avenue,yes,180,yes,2021-08,0: All Days (M-Su),5: Late PM (7pm-12am),90,16,20.835,0.782,9.000,12.000,20.000,22.000
"Jun 01, 2021 - Jun 01, 2022",All Vehicles - StL All Vehicles Volume,,5th Avenue,yes,180,yes,2021-08,1: Monday (M-M),0: All Day (12am-12am),401,17,20.835,0.833,6.000,13.000,22.000,23.000
"Jun 01, 2021 - Jun 01, 2022",All Vehicles - StL All Vehicles Volume,,5th Avenue,yes,180,yes,2021-08,1: Monday (M-M),1: Early AM (12am-6am),15,17,20.835,0.839,N/A,N/A,N/A,N/A
"Jun 01, 2021 - Jun 01, 2022",All Vehicles - StL All Vehicles Volume,,5th Avenue,yes,180,yes,2021-08,1: Monday (M-M),2: Peak AM (6am-10am),87,20,20.835,0.941,11.000,15.000,22.000,24.000
"Jun 01, 2021 - Jun 01, 2022",All Vehicles - StL All Vehicles Volume,,5th Avenue,yes,180,yes,2021-08,1: Monday (M-M),3: Mid-Day (10am-3pm),97,18,20.835,0.856,8.000,13.000,23.000,25.000
"Jun 01, 2021 - Jun 01, 2022",All Vehicles - StL All Vehicles Volume,,5th Avenue,yes,180,yes,2021-08,1: Monday (M-M),4: Peak PM (3pm-7pm),104,15,20.835,0.742,3.000,10.000,21.000,23.000
"Jun 01, 2021 - Jun 01, 2022",All Vehicles - StL All Vehicles Volume,,5th Avenue,yes,180,yes,2021-08,1: Monday (M-M),5: Late PM (7pm-12am),97,17,20.835,0.810,11.000,13.000,20.000,22.000
"Jun 01, 2021 - Jun 01, 2022",All Vehicles - StL All Vehicles Volume,,5th Avenue,yes,180,yes,2021-08,2: Tuesday (Tu-Tu),0: All Day (12am-12am),369,17,20.835,0.834,6.000,13.000,21.000,24.000
"Jun 01, 2021 - Jun 01, 2022",All Vehicles - StL All Vehicles Volume,,5th Avenue,yes,180,yes,2021-08,2: Tuesday (Tu-Tu),1: Early AM (12am-6am),9,21,20.835,0.991,N/A,N/A,N/A,N/A
"Jun 01, 2021 - Jun 01, 2022",All Vehicles - StL All Vehicles Volume,,5th Avenue,yes,180,yes,2021-08,2: Tuesday (Tu-Tu),2: Peak AM (6am-10am),89,19,20.835,0.889,11.000,14.000,25.000,25.000
