Data Periods,Mode of Travel,Zone ID,Zone Name,Zone Is Pass-Through,Zone Direction (degrees),Zone is Bi-Direction,Year-Month,Day Type,Day Part,Average Daily Spot Traffic (StL Volume),Avg Spot Speed (mph),Free Flow Speed (mph),Free Flow Factor,5th Speed Percentile,15th Speed Percentile,85th Speed Percentile,95th Speed Percentile
"Jun 01, 2023 - Jun 01, 2024",All Vehicles - StL All Vehicles Volume,,5th Avenue,yes,180,yes,2023-07,4: Thursday (Th-Th),2: Peak AM (6am-10am),50,18,21.726,0.832,5.000,17.000,23.000,24.000
"Jun 01, 2023 - Jun 01, 2024",All Vehicles - StL All Vehicles Volume,,5th Avenue,yes,180,yes,2023-07,4: Thursday (Th-Th),3: Mid-Day (10am-3pm),73,16,21.726,0.746,4.000,8.000,21.000,23.000
"Jun 01, 2023 - Jun 01, 2024",All Vehicles - StL All Vehicles Volume,,5th Avenue,yes,180,yes,2023-07,4: Thursday (Th-Th),4: Peak PM (3pm-7pm),97,16,21.726,0.751,7.000,12.000,21.000,23.000
"Jun 01, 2023 - Jun 01, 2024",All Vehicles - StL All Vehicles Volume,,5th Avenue,yes,180,yes,2023-07,4: Thursday (Th-Th),5: Late PM (7pm-12am),85,16,21.726,0.750,3.000,12.000,22.000,23.000
"Jun 01, 2023 - Jun 01, 2024",All Vehicles - StL All Vehicles Volume,,5th Avenue,yes,180,yes,2023-07,5: Friday (F-F),0: All Day (12am-12am),316,16,21.726,0.759,6.000,12.000,21.000,23.000
"Jun 01, 2023 - Jun 01, 2024",All Vehicles - StL All Vehicles Volume,,5th Avenue,yes,180,yes,2023-07,5: Friday (F-F),1: Early AM (12am-6am),15,15,21.726,0.690,N/A,N/A,N/A,N/A
"Jun 01, 2023 - Jun 01, 2024",All Vehicles - StL All Vehicles Volume,,5th Avenue,yes,180,yes,2023-07,5: Friday (F-F),2: Peak AM (6am-10am),42,18,21.726,0.839,16.000,17.000,23.000,24.000
"Jun 01, 2023 - Jun 01, 2024",All Vehicles - StL All Vehicles Volume,,5th Avenue,yes,180,yes,2023-07,5: Friday (F-F),3: Mid-Day (10am-3pm),89,17,21.726,0.790,5.000,14.000,21.000,25.000
"Jun 01, 2023 - Jun 01, 2024",All Vehicles - StL All Vehicles Volume,,5th Avenue,yes,180,yes,2023-07,5: Friday (F-F),4: Peak PM (3pm-7pm),94,16,21.726,0.740,6.000,12.000,21.000,23.000
"Jun 01, 2023 - Jun 01, 2024",All Vehicles - StL All Vehicles Volume,,5th Avenue,yes,180,yes,2023-07,5: Friday (F-F),5: Late PM (7pm-12am),76,16,21.726,0.715,6.000,8.000,20.000,22.000
"Jun 01, 2023 - Jun 01, 2024",All Vehicles - StL All Vehicles Volume,,5th Avenue,yes,180,yes,2023-07,6: Saturday (Sa-Sa),0: All Day (12am-12am),294,16,21.726,0.749,3.000,10.000,21.000,24.000
"Jun 01, 2023 - Jun 01, 2024",All Vehicles - StL All Vehicles Volume,,5th Avenue,yes,180,yes,2023-07,6: Saturday (Sa-Sa),1: Early AM (12am-6am),25,14,21.726,0.645,1.000,7.000,15.000,18.000
"Jun 01, 2023 - Jun 01, 2024",All Vehicles - StL All Vehicles Volume,,5th Avenue,yes,180,yes,2023-07,6: Saturday (Sa-Sa),2: Peak AM (6am-10am),35,19,21.726,0.864,3.000,7.000,26.000,29.000
"Jun 01, 2023 - Jun 01, 2024",All Vehicles - StL All Vehicles Volume,,5th Avenue,yes,180,yes,2023-07,6: Saturday (Sa-Sa),3: Mid-Day (10am-3pm),82,17,21.726,0.780,4.000,12.000,22.000,24.000
"Jun 01, 2023 - Jun 01, 2024",All Vehicles - StL All Vehicles Volume,,5th Avenue,yes,180,yes,2023-07,6: Saturday (Sa-Sa),4: Peak PM (3pm-7pm),86,16,21.726,0.717,4.000,10.000,20.000,21.000
"Jun 01, 2023 - Jun 01, 2024",All Vehicles - StL All Vehicles Volume,,5th Avenue,yes,180,yes,2023-07,6: Saturday (Sa-Sa),5: Late PM (7pm-12am),66,16,21.726,0.731,4.000,11.000,21.000,24.000
