Data Periods,Mode of Travel,Zone ID,Zone Name,Line Zone Length (Miles),Zone Is Pass-Through,Zone Direction (degrees),Zone is Bi-Direction,Year-Month,Day Type,Day Part,Average Daily Segment Traffic (StL Volume),Avg Segment Speed (mph),Avg Segment Travel Time (sec),Free Flow Speed (mph),Free Flow Factor,Vehicle Miles of Travel (StL Volume),Vehicle Hours of Delay (StL Volume)
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2022-12,1: Monday (M-M),3: Mid-Day (10am-3pm),1197,24,46,26.345,0.898,360.93,1.56
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2022-12,1: Monday (M-M),4: Peak PM (3pm-7pm),1445,24,46,26.345,0.894,435.79,1.95
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2022-12,1: Monday (M-M),5: Late PM (7pm-12am),727,24,45,26.345,0.925,219.25,0.68
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2022-12,2: Tuesday (Tu-Tu),0: All Day (12am-12am),4676,24,45,26.345,0.910,1409.72,5.27
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2022-12,2: Tuesday (Tu-Tu),1: Early AM (12am-6am),270,26,41,26.345,1.000,81.36,0.00
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2022-12,2: Tuesday (Tu-Tu),2: Peak AM (6am-10am),920,24,45,26.345,0.919,277.41,0.93
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2022-12,2: Tuesday (Tu-Tu),3: Mid-Day (10am-3pm),1274,24,46,26.345,0.902,384.09,1.58
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2022-12,2: Tuesday (Tu-Tu),4: Peak PM (3pm-7pm),1421,23,46,26.345,0.892,428.41,1.97
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2022-12,2: Tuesday (Tu-Tu),5: Late PM (7pm-12am),791,24,45,26.345,0.916,238.45,0.83
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2022-12,3: Wednesday (W-W),0: All Day (12am-12am),4876,24,45,26.345,0.914,1470.08,5.25
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2022-12,3: Wednesday (W-W),1: Early AM (12am-6am),280,25,43,26.345,0.961,84.42,0.13
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2022-12,3: Wednesday (W-W),2: Peak AM (6am-10am),945,24,45,26.345,0.923,284.98,0.91
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2022-12,3: Wednesday (W-W),3: Mid-Day (10am-3pm),1270,24,45,26.345,0.910,382.77,1.44
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2022-12,3: Wednesday (W-W),4: Peak PM (3pm-7pm),1528,24,46,26.345,0.895,460.76,2.05
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2022-12,3: Wednesday (W-W),5: Late PM (7pm-12am),853,24,44,26.345,0.930,257.16,0.74
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2022-12,4: Thursday (Th-Th),0: All Day (12am-12am),4894,24,45,26.345,0.908,1475.61,5.70
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2022-12,4: Thursday (Th-Th),1: Early AM (12am-6am),299,26,42,26.345,0.978,90.04,0.08
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2022-12,4: Thursday (Th-Th),2: Peak AM (6am-10am),923,24,45,26.345,0.914,278.40,0.99
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2022-12,4: Thursday (Th-Th),3: Mid-Day (10am-3pm),1294,24,46,26.345,0.905,390.07,1.55
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2022-12,4: Thursday (Th-Th),4: Peak PM (3pm-7pm),1547,24,46,26.345,0.893,466.46,2.13
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2022-12,4: Thursday (Th-Th),5: Late PM (7pm-12am),831,24,45,26.345,0.907,250.64,0.97
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2022-12,5: Friday (F-F),0: All Day (12am-12am),5280,24,46,26.345,0.898,1592.00,6.88
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2022-12,5: Friday (F-F),1: Early AM (12am-6am),280,26,42,26.345,0.984,84.40,0.05
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2022-12,5: Friday (F-F),2: Peak AM (6am-10am),937,24,45,26.345,0.906,282.63,1.11
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2022-12,5: Friday (F-F),3: Mid-Day (10am-3pm),1377,24,46,26.345,0.902,415.19,1.71
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2022-12,5: Friday (F-F),4: Peak PM (3pm-7pm),1714,23,47,26.345,0.870,516.76,2.92
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2022-12,5: Friday (F-F),5: Late PM (7pm-12am),972,24,45,26.345,0.907,293.01,1.14
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2022-12,6: Saturday (Sa-Sa),0: All Day (12am-12am),3943,24,45,26.345,0.908,1188.69,4.55
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2022-12,6: Saturday (Sa-Sa),1: Early AM (12am-6am),291,25,44,26.345,0.945,87.69,0.19
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2022-12,6: Saturday (Sa-Sa),2: Peak AM (6am-10am),515,24,45,26.345,0.920,155.26,0.51
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2022-12,6: Saturday (Sa-Sa),3: Mid-Day (10am-3pm),1279,24,46,26.345,0.899,385.48,1.64
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2022-12,6: Saturday (Sa-Sa),4: Peak PM (3pm-7pm),1133,24,46,26.345,0.899,341.61,1.45
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2022-12,6: Saturday (Sa-Sa),5: Late PM (7pm-12am),725,24,45,26.345,0.916,218.65,0.76
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2022-12,7: Sunday (Su-Su),0: All Day (12am-12am),3672,24,45,26.345,0.910,1107.04,4.15
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2022-12,7: Sunday (Su-Su),1: Early AM (12am-6am),335,25,43,26.345,0.954,100.91,0.18
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2022-12,7: Sunday (Su-Su),2: Peak AM (6am-10am),341,25,44,26.345,0.941,102.94,0.25
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2022-12,7: Sunday (Su-Su),3: Mid-Day (10am-3pm),1153,24,46,26.345,0.902,347.49,1.44
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2022-12,7: Sunday (Su-Su),4: Peak PM (3pm-7pm),1134,23,46,26.345,0.892,341.86,1.58
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2022-12,7: Sunday (Su-Su),5: Late PM (7pm-12am),709,24,45,26.345,0.917,213.84,0.73
