Data Periods,Mode of Travel,Zone ID,Zone Name,Line Zone Length (Miles),Zone Is Pass-Through,Zone Direction (degrees),Zone is Bi-Direction,Year-Month,Day Type,Day Part,Average Daily Segment Traffic (StL Volume),Avg Segment Speed (mph),Avg Segment Travel Time (sec),Free Flow Speed (mph),Free Flow Factor,Vehicle Miles of Travel (StL Volume),Vehicle Hours of Delay (StL Volume),15th Speed Percentile,85th Speed Percentile,95th Speed Percentile
"Jun 01, 2021 - Jun 01, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Westgate Avenue / 13465004 / 1,0.16,yes,145,yes,2021-07,2: Friday (F-F),2: Peak AM (6am-10am),273,17,33,18.581,0.94,43.6,0.15,9,25,29
"Jun 01, 2021 - Jun 01, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Westgate Avenue / 13465004 / 1,0.16,yes,145,yes,2021-07,2: Friday (F-F),3: Mid-Day (10am-3pm),586,17,33,18.581,0.938,93.55,0.33,8,25,29
"Jun 01, 2021 - Jun 01, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Westgate Avenue / 13465004 / 1,0.16,yes,145,yes,2021-07,2: Friday (F-F),4: Peak PM (3pm-7pm),513,17,33,18.581,0.934,82.01,0.31,9,25,29
"Jun 01, 2021 - Jun 01, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Westgate Avenue / 13465004 / 1,0.16,yes,145,yes,2021-07,2: Friday (F-F),5: Late PM (7pm-12am),378,17,34,18.581,0.912,60.36,0.31,8,25,28
"Jun 01, 2021 - Jun 01, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Westgate Avenue / 13465004 / 1,0.16,yes,145,yes,2021-07,3: Weekend (Sa-Su),1: Early AM (12am-6am),131,15,38,18.581,0.813,20.95,0.26,6,24,28
"Jun 01, 2021 - Jun 01, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Westgate Avenue / 13465004 / 1,0.16,yes,145,yes,2021-07,3: Weekend (Sa-Su),2: Peak AM (6am-10am),109,18,31,18.581,0.993,17.43,0.01,9,27,30
"Jun 01, 2021 - Jun 01, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Westgate Avenue / 13465004 / 1,0.16,yes,145,yes,2021-07,3: Weekend (Sa-Su),3: Mid-Day (10am-3pm),478,18,32,18.581,0.963,76.36,0.16,8,26,29
"Jun 01, 2021 - Jun 01, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Westgate Avenue / 13465004 / 1,0.16,yes,145,yes,2021-07,3: Weekend (Sa-Su),4: Peak PM (3pm-7pm),335,17,33,18.581,0.941,53.53,0.18,8,26,29
"Jun 01, 2021 - Jun 01, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Westgate Avenue / 13465004 / 1,0.16,yes,145,yes,2021-07,3: Weekend (Sa-Su),5: Late PM (7pm-12am),296,17,35,18.581,0.889,47.34,0.32,7,25,28
"Jun 01, 2021 - Jun 01, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Westgate Avenue / 136915189 / 1,0.089,yes,144,yes,2021-07,1: Weekday (M-Th),1: Early AM (12am-6am),32,17,19,19.638,0.861,2.9,0.02,10,25,29
"Jun 01, 2021 - Jun 01, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Westgate Avenue / 136915189 / 1,0.089,yes,144,yes,2021-07,1: Weekday (M-Th),2: Peak AM (6am-10am),259,17,19,19.638,0.86,23.22,0.19,13,21,23
"Jun 01, 2021 - Jun 01, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Westgate Avenue / 136915189 / 1,0.089,yes,144,yes,2021-07,1: Weekday (M-Th),3: Mid-Day (10am-3pm),541,17,19,19.638,0.844,48.4,0.46,13,20,23
"Jun 01, 2021 - Jun 01, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Westgate Avenue / 136915189 / 1,0.089,yes,144,yes,2021-07,1: Weekday (M-Th),4: Peak PM (3pm-7pm),565,17,19,19.638,0.855,50.55,0.44,13,21,23
"Jun 01, 2021 - Jun 01, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Westgate Avenue / 136915189 / 1,0.089,yes,144,yes,2021-07,1: Weekday (M-Th),5: Late PM (7pm-12am),298,17,19,19.638,0.852,26.67,0.24,13,21,24
"Jun 01, 2021 - Jun 01, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Westgate Avenue / 136915189 / 1,0.089,yes,144,yes,2021-07,2: Friday (F-F),1: Early AM (12am-6am),50,19,17,19.638,0.975,4.47,0.01,8,28,31
"Jun 01, 2021 - Jun 01, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Westgate Avenue / 136915189 / 1,0.089,yes,144,yes,2021-07,2: Friday (F-F),2: Peak AM (6am-10am),280,17,19,19.638,0.865,25.01,0.2,13,21,24
"Jun 01, 2021 - Jun 01, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Westgate Avenue / 136915189 / 1,0.089,yes,144,yes,2021-07,2: Friday (F-F),3: Mid-Day (10am-3pm),642,17,19,19.638,0.862,57.48,0.47,13,20,23
"Jun 01, 2021 - Jun 01, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Westgate Avenue / 136915189 / 1,0.089,yes,144,yes,2021-07,2: Friday (F-F),4: Peak PM (3pm-7pm),662,17,19,19.638,0.85,59.22,0.53,13,20,23
"Jun 01, 2021 - Jun 01, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Westgate Avenue / 136915189 / 1,0.089,yes,144,yes,2021-07,2: Friday (F-F),5: Late PM (7pm-12am),359,17,19,19.638,0.871,32.14,0.24,13,21,24
"Jun 01, 2021 - Jun 01, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Westgate Avenue / 136915189 / 1,0.089,yes,144,yes,2021-07,3: Weekend (Sa-Su),1: Early AM (12am-6am),96,18,18,19.638,0.906,8.56,0.04,12,22,24
"Jun 01, 2021 - Jun 01, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Westgate Avenue / 136915189 / 1,0.089,yes,144,yes,2021-07,3: Weekend (Sa-Su),2: Peak AM (6am-10am),104,18,18,19.638,0.906,9.28,0.05,14,22,25
"Jun 01, 2021 - Jun 01, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Westgate Avenue / 136915189 / 1,0.089,yes,144,yes,2021-07,3: Weekend (Sa-Su),3: Mid-Day (10am-3pm),506,17,19,19.638,0.868,45.28,0.35,13,21,24
"Jun 01, 2021 - Jun 01, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Westgate Avenue / 136915189 / 1,0.089,yes,144,yes,2021-07,3: Weekend (Sa-Su),4: Peak PM (3pm-7pm),361,17,19,19.638,0.881,32.27,0.22,14,21,24
"Jun 01, 2021 - Jun 01, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Westgate Avenue / 136915189 / 1,0.089,yes,144,yes,2021-07,3: Weekend (Sa-Su),5: Late PM (7pm-12am),271,17,19,19.638,0.856,24.29,0.21,13,21,24
"Jun 01, 2021 - Jun 01, 2022",All Vehicles - StL All Vehicles Volume,N/A,Texas Avenue / 13380340 / 5,0.066,yes,235,yes,2021-07,1: Weekday (M-Th),1: Early AM (12am-6am),39,17,14,19.883,0.831,2.56,0.03,10,23,27
"Jun 01, 2021 - Jun 01, 2022",All Vehicles - StL All Vehicles Volume,N/A,Texas Avenue / 13380340 / 5,0.066,yes,235,yes,2021-07,1: Weekday (M-Th),2: Peak AM (6am-10am),290,15,16,19.883,0.767,19.17,0.29,10,20,25
"Jun 01, 2021 - Jun 01, 2022",All Vehicles - StL All Vehicles Volume,N/A,Texas Avenue / 13380340 / 5,0.066,yes,235,yes,2021-07,1: Weekday (M-Th),3: Mid-Day (10am-3pm),618,15,16,19.883,0.77,40.86,0.62,10,20,24
