Data Periods,Mode of Travel,Zone ID,Zone Name,Line Zone Length (Miles),Zone Is Pass-Through,Zone Direction (degrees),Zone is Bi-Direction,Year-Month,Day Type,Day Part,Average Daily Segment Traffic (StL Volume),Avg Segment Speed (mph),Avg Segment Travel Time (sec),Free Flow Speed (mph),Free Flow Factor,Vehicle Miles of Travel (StL Volume),Vehicle Hours of Delay (StL Volume),5th Speed Percentile,85th Speed Percentile,95th Speed Percentile
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,Michigan Avenue / 476501080 / 7,0.074,yes,46,yes,2022-01,4: Thursday (Th-Th),3: Mid-Day (10am-3pm),282,23,12,27.768,0.837,20.97,0.15,9.000,29.000,33.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,Michigan Avenue / 476501080 / 7,0.074,yes,46,yes,2022-01,4: Thursday (Th-Th),4: Peak PM (3pm-7pm),331,23,12,27.768,0.812,24.56,0.20,11.000,28.000,32.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,Michigan Avenue / 476501080 / 7,0.074,yes,46,yes,2022-01,4: Thursday (Th-Th),5: Late PM (7pm-12am),118,22,12,27.768,0.804,8.78,0.08,11.000,29.000,35.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,Michigan Avenue / 476501080 / 7,0.074,yes,46,yes,2022-01,5: Friday (F-F),0: All Day (12am-12am),944,23,11,27.768,0.842,70.10,0.47,12.000,29.000,34.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,Michigan Avenue / 476501080 / 7,0.074,yes,46,yes,2022-01,5: Friday (F-F),1: Early AM (12am-6am),16,25,11,27.768,0.898,1.18,0.00,N/A,N/A,N/A
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,Michigan Avenue / 476501080 / 7,0.074,yes,46,yes,2022-01,5: Friday (F-F),2: Peak AM (6am-10am),151,26,10,27.768,0.920,11.19,0.04,14.000,30.000,34.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,Michigan Avenue / 476501080 / 7,0.074,yes,46,yes,2022-01,5: Friday (F-F),3: Mid-Day (10am-3pm),321,23,11,27.768,0.845,23.84,0.16,13.000,29.000,35.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,Michigan Avenue / 476501080 / 7,0.074,yes,46,yes,2022-01,5: Friday (F-F),4: Peak PM (3pm-7pm),317,23,12,27.768,0.816,23.52,0.19,9.000,29.000,32.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,Michigan Avenue / 476501080 / 7,0.074,yes,46,yes,2022-01,5: Friday (F-F),5: Late PM (7pm-12am),140,22,12,27.768,0.808,10.37,0.09,12.000,27.000,29.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,Michigan Avenue / 476501080 / 7,0.074,yes,46,yes,2022-01,6: Saturday (Sa-Sa),0: All Day (12am-12am),504,23,12,27.768,0.812,37.43,0.31,9.000,28.000,32.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,Michigan Avenue / 476501080 / 7,0.074,yes,46,yes,2022-01,6: Saturday (Sa-Sa),1: Early AM (12am-6am),23,24,11,27.768,0.879,1.73,0.01,15.000,28.000,29.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,Michigan Avenue / 476501080 / 7,0.074,yes,46,yes,2022-01,6: Saturday (Sa-Sa),2: Peak AM (6am-10am),47,23,12,27.768,0.828,3.47,0.03,2.000,31.000,36.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,Michigan Avenue / 476501080 / 7,0.074,yes,46,yes,2022-01,6: Saturday (Sa-Sa),3: Mid-Day (10am-3pm),175,23,12,27.768,0.823,12.98,0.10,11.000,29.000,33.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,Michigan Avenue / 476501080 / 7,0.074,yes,46,yes,2022-01,6: Saturday (Sa-Sa),4: Peak PM (3pm-7pm),152,22,12,27.768,0.787,11.27,0.11,10.000,28.000,32.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,Michigan Avenue / 476501080 / 7,0.074,yes,46,yes,2022-01,6: Saturday (Sa-Sa),5: Late PM (7pm-12am),107,22,12,27.768,0.809,7.97,0.07,10.000,27.000,30.000
