Data Periods,Mode of Travel,Zone ID,Zone Name,Line Zone Length (Miles),Zone Is Pass-Through,Zone Direction (degrees),Zone is Bi-Direction,Year-Month,Day Type,Day Part,Average Daily Segment Traffic (StL Volume),Avg Segment Speed (mph),Avg Segment Travel Time (sec),Free Flow Speed (mph),Free Flow Factor,Vehicle Miles of Travel (StL Volume),Vehicle Hours of Delay (StL Volume),5th Speed Percentile,85th Speed Percentile,95th Speed Percentile
"Feb 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,Vernon Avenue / 13463776 / 3,0.139,yes,58,yes,2021-03,3: Wednesday (W-W),5: Late PM (7pm-12am),89,18,28,21.977,0.822,12.45,0.12,4.000,25.000,27.000
"Feb 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,Vernon Avenue / 13463776 / 3,0.139,yes,58,yes,2021-03,4: Thursday (Th-Th),0: All Day (12am-12am),653,18,28,21.977,0.809,90.84,0.98,5.000,25.000,28.000
"Feb 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,Vernon Avenue / 13463776 / 3,0.139,yes,58,yes,2021-03,4: Thursday (Th-Th),1: Early AM (12am-6am),10,20,25,21.977,0.930,1.44,0.00,N/A,N/A,N/A
"Feb 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,Vernon Avenue / 13463776 / 3,0.139,yes,58,yes,2021-03,4: Thursday (Th-Th),2: Peak AM (6am-10am),85,19,26,21.977,0.866,11.85,0.08,9.000,25.000,28.000
"Feb 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,Vernon Avenue / 13463776 / 3,0.139,yes,58,yes,2021-03,4: Thursday (Th-Th),3: Mid-Day (10am-3pm),251,18,28,21.977,0.809,34.96,0.38,4.000,25.000,29.000
"Feb 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,Vernon Avenue / 13463776 / 3,0.139,yes,58,yes,2021-03,4: Thursday (Th-Th),4: Peak PM (3pm-7pm),170,18,28,21.977,0.824,23.65,0.23,8.000,25.000,28.000
"Feb 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,Vernon Avenue / 13463776 / 3,0.139,yes,58,yes,2021-03,4: Thursday (Th-Th),5: Late PM (7pm-12am),136,16,31,21.977,0.747,18.93,0.29,3.000,23.000,27.000
"Feb 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,Vernon Avenue / 13463776 / 3,0.139,yes,58,yes,2021-03,5: Friday (F-F),0: All Day (12am-12am),739,18,28,21.977,0.829,102.93,0.97,8.000,25.000,29.000
"Feb 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,Vernon Avenue / 13463776 / 3,0.139,yes,58,yes,2021-03,5: Friday (F-F),1: Early AM (12am-6am),17,16,31,21.977,0.745,2.36,0.04,N/A,N/A,N/A
"Feb 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,Vernon Avenue / 13463776 / 3,0.139,yes,58,yes,2021-03,5: Friday (F-F),2: Peak AM (6am-10am),96,19,26,21.977,0.881,13.31,0.08,11.000,27.000,31.000
"Feb 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,Vernon Avenue / 13463776 / 3,0.139,yes,58,yes,2021-03,5: Friday (F-F),3: Mid-Day (10am-3pm),233,18,28,21.977,0.829,32.45,0.30,7.000,25.000,28.000
"Feb 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,Vernon Avenue / 13463776 / 3,0.139,yes,58,yes,2021-03,5: Friday (F-F),4: Peak PM (3pm-7pm),213,18,27,21.977,0.830,29.69,0.28,8.000,24.000,27.000
"Feb 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,Vernon Avenue / 13463776 / 3,0.139,yes,58,yes,2021-03,5: Friday (F-F),5: Late PM (7pm-12am),181,18,28,21.977,0.805,25.13,0.28,6.000,25.000,28.000
"Feb 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,Vernon Avenue / 13463776 / 3,0.139,yes,58,yes,2021-03,6: Saturday (Sa-Sa),0: All Day (12am-12am),752,18,28,21.977,0.816,104.67,1.08,5.000,25.000,28.000
"Feb 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,Vernon Avenue / 13463776 / 3,0.139,yes,58,yes,2021-03,6: Saturday (Sa-Sa),1: Early AM (12am-6am),31,20,25,21.977,0.918,4.30,0.02,12.000,24.000,25.000
