Data Periods,Mode of Travel,Zone ID,Zone Name,Line Zone Length (Miles),Zone Is Pass-Through,Zone Direction (degrees),Zone is Bi-Direction,Year-Month,Day Type,Day Part,Average Daily Segment Traffic (StL Volume),Avg Segment Speed (mph),Avg Segment Travel Time (sec),Free Flow Speed (mph),Free Flow Factor,Vehicle Miles of Travel (StL Volume),Vehicle Hours of Delay (StL Volume),5th Speed Percentile,85th Speed Percentile,95th Speed Percentile
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,Yosemite Drive / 1073044423 / 1,0.059,yes,283,yes,2022-01,2: Tuesday (Tu-Tu),5: Late PM (7pm-12am),739,19,11,24.741,0.771,43.81,0.53,11.000,24.000,27.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,Yosemite Drive / 1073044423 / 1,0.059,yes,283,yes,2022-01,3: Wednesday (W-W),0: All Day (12am-12am),5130,17,13,24.741,0.675,304.15,5.93,6.000,23.000,26.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,Yosemite Drive / 1073044423 / 1,0.059,yes,283,yes,2022-01,3: Wednesday (W-W),1: Early AM (12am-6am),98,22,10,24.741,0.875,5.80,0.03,11.000,28.000,37.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,Yosemite Drive / 1073044423 / 1,0.059,yes,283,yes,2022-01,3: Wednesday (W-W),2: Peak AM (6am-10am),949,15,14,24.741,0.616,56.30,1.42,4.000,23.000,25.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,Yosemite Drive / 1073044423 / 1,0.059,yes,283,yes,2022-01,3: Wednesday (W-W),3: Mid-Day (10am-3pm),1613,18,12,24.741,0.717,95.65,1.53,8.000,23.000,26.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,Yosemite Drive / 1073044423 / 1,0.059,yes,283,yes,2022-01,3: Wednesday (W-W),4: Peak PM (3pm-7pm),1680,15,14,24.741,0.616,99.60,2.51,5.000,22.000,24.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,Yosemite Drive / 1073044423 / 1,0.059,yes,283,yes,2022-01,3: Wednesday (W-W),5: Late PM (7pm-12am),789,19,11,24.741,0.759,46.81,0.60,10.000,24.000,28.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,Yosemite Drive / 1073044423 / 1,0.059,yes,283,yes,2022-01,4: Thursday (Th-Th),0: All Day (12am-12am),5471,17,13,24.741,0.683,324.40,6.09,6.000,23.000,26.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,Yosemite Drive / 1073044423 / 1,0.059,yes,283,yes,2022-01,4: Thursday (Th-Th),1: Early AM (12am-6am),136,20,11,24.741,0.817,8.09,0.07,8.000,26.000,32.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,Yosemite Drive / 1073044423 / 1,0.059,yes,283,yes,2022-01,4: Thursday (Th-Th),2: Peak AM (6am-10am),1021,15,14,24.741,0.622,60.56,1.49,4.000,23.000,25.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,Yosemite Drive / 1073044423 / 1,0.059,yes,283,yes,2022-01,4: Thursday (Th-Th),3: Mid-Day (10am-3pm),1667,18,12,24.741,0.717,98.84,1.58,8.000,23.000,25.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,Yosemite Drive / 1073044423 / 1,0.059,yes,283,yes,2022-01,4: Thursday (Th-Th),4: Peak PM (3pm-7pm),1829,16,13,24.741,0.639,108.45,2.47,5.000,23.000,25.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,Yosemite Drive / 1073044423 / 1,0.059,yes,283,yes,2022-01,4: Thursday (Th-Th),5: Late PM (7pm-12am),817,19,11,24.741,0.765,48.46,0.60,10.000,24.000,27.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,Yosemite Drive / 1073044423 / 1,0.059,yes,283,yes,2022-01,5: Friday (F-F),0: All Day (12am-12am),6313,16,13,24.741,0.665,374.33,7.63,6.000,23.000,25.000
